original_source_path,original_source_location,matched_name,context_excerpt
summary/2022/APT group Intelligence Research handbook-2022.pdf,"{""page"": 162}",UNC757,APT 组织情报研究年鉴 154 6.2.20 PIONEER KITTEN 组织名 PIONEER KITTEN 中文名 无 组织地理 伊朗 别名 PARISITE， UNC757， Fox Kitten，PIONEER KITTEN 历史目标 北美，以色列，中东 目标行业 政府，国防，医疗保健 发现时间 2016-10-14 最近活跃 2020-12-17 动机 信息窃取 描述 PIONEER KITTEN 是总部位于伊朗的 APT 组织， 自2017 年以来一直活跃， 并涉嫌与伊朗政府有联系。 该 APT 组织似乎主要集中在获取和保持伊朗政府感兴趣的实体访问权， 并提供给其他伊朗黑客组织如 ： APT33（
summary/2023/group-ib-hi-tech-crime-trends-2022-2023-ru.pdf,"{""page"": 32}",Pay2key,Нояб. 2020 Название 2021 2022 Team Snatch MAZE PYSA Lorenz Cuba NetWalker DoppelPaymer NEMTY Sekhmet Blactor Nefilim REvil AKO Ragnar Locker SunCrypt Darkside Clop Conti Avaddon Lockbit Mount Locker Egregor Ranzy Locker Pay2key RansomEXX Everest Ragnarok Babuk v.1 Astroteam LV Prometheus El_Cometa Marketo XingTeam BlackCat N3tw0rm VFO Grief Vice Society Payload
summary/2024/Raport-analize-PROFILI-I-GRUPEVE-TE-HAKERAVE-IRANIANE.pdf,"{""page"": 65}",PIONEER KITTEN,"t 2020. Ndë rsa Mandiant vlerësoi se UNC3890 është mëse e mundshme një grup i pavarur, atë gjithashtu vuri re përplasje mjeshtërie me grupe të tjera të lidhura me Iranin, përfshirë UNC2448 (NEMESIS KITTEN) dhe UNC757 (PIONEER KITTEN). Taktikat, Teknikat dhe Procedurat (TTP) të UNC3890 përfshijnë përdorimin e sulmeve ""watering hole"" për qëllim të grabitjes së kredencialeve. Grupi i rrezikut zhvilloi servera C2 të maskuar si service të rregullta,"
summary/2024/Raport-analize-PROFILI-I-GRUPEVE-TE-HAKERAVE-IRANIANE.pdf,"{""page"": 65}",UNC757,"i i vitit 2020. Ndë rsa Mandiant vlerësoi se UNC3890 është mëse e mundshme një grup i pavarur, atë gjithashtu vuri re përplasje mjeshtërie me grupe të tjera të lidhura me Iranin, përfshirë UNC2448 (NEMESIS KITTEN) dhe UNC757 (PIONEER KITTEN). Taktikat, Teknikat dhe Procedurat (TTP) të UNC3890 përfshijnë përdorimin e sulmeve ""watering hole"" për qëllim të grabitjes së kredencialeve. Grupi i rrezikut zhvilloi servera C2 të maskuar si service"
summary/2024/Raport-analize-PROFILI-I-GRUPEVE-TE-HAKERAVE-IRANIANE.pdf,"{""page"": 66}",Fox Kitten,"ecee6f2b25ebdd02a9079 2a09c5d85667334d9accbd0e06ae9418 2fe42c52826787e24ea81c17303484f9 37bdb9ea33b2fe621587c887f6fb2989 Organizatat UNC3890 NEMESIS KITTEN (COBALT MIRAGE, UNC2448, and DEV-0270) Pioneer Kitten (Fox Kitten, Lemon Sandstorm, PARISITE, UNC757) Vektorët e sulmeve Phishing ShellCode Powershell Attack Credential Harvesting Watering hole attack Kompanitë e prekura Mandiant Yahoo LinkedIn Air India Facebook Yandex"
summary/2024/Raport-analize-PROFILI-I-GRUPEVE-TE-HAKERAVE-IRANIANE.pdf,"{""page"": 66}",Lemon Sandstorm,"dd02a9079 2a09c5d85667334d9accbd0e06ae9418 2fe42c52826787e24ea81c17303484f9 37bdb9ea33b2fe621587c887f6fb2989 Organizatat UNC3890 NEMESIS KITTEN (COBALT MIRAGE, UNC2448, and DEV-0270) Pioneer Kitten (Fox Kitten, Lemon Sandstorm, PARISITE, UNC757) Vektorët e sulmeve Phishing ShellCode Powershell Attack Credential Harvesting Watering hole attack Kompanitë e prekura Mandiant Yahoo LinkedIn Air India Facebook Yandex Produktet Microso"
summary/2024/Raport-analize-PROFILI-I-GRUPEVE-TE-HAKERAVE-IRANIANE.pdf,"{""page"": 66}",Pioneer Kitten,"608 08dc5c2af21ecee6f2b25ebdd02a9079 2a09c5d85667334d9accbd0e06ae9418 2fe42c52826787e24ea81c17303484f9 37bdb9ea33b2fe621587c887f6fb2989 Organizatat UNC3890 NEMESIS KITTEN (COBALT MIRAGE, UNC2448, and DEV-0270) Pioneer Kitten (Fox Kitten, Lemon Sandstorm, PARISITE, UNC757) Vektorët e sulmeve Phishing ShellCode Powershell Attack Credential Harvesting Watering hole attack Kompanitë e prekura Mandiant Yahoo LinkedIn Air India Facebo"
summary/2024/eset-threat-report-h22024.pdf,"{""page"": 25}",Pioneer Kitten,". Others, such as the China-aligned ChamelGang, utilize encrypting malware to distract from their covert operations. Then there are groups that want to make an “extra buck” on the side, one of them being Iran-aligned Pioneer Kitten that acted as initial access broker (IAB) and collaborated with several groups, including Ransomhouse as well as the now defunct NoEscape and BlackCat. North Korea-aligned Andariel is also suspected of providing init"
summary/2024/threat actor list from cs.csv,"{""row"": 144}",Fox Kitten,"PARISITE, UNC757, Fox Kitten, Yellow Dev 15, COBALT FOXGLOVE, Lemon Sandstorm Mar 2022 Active Iran 16 2 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 144}",Lemon Sandstorm,"PARISITE, UNC757, Fox Kitten, Yellow Dev 15, COBALT FOXGLOVE, Lemon Sandstorm Mar 2022 Active Iran 16 2 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 144}",PARISITE,"PARISITE, UNC757, Fox Kitten, Yellow Dev 15, COBALT FOXGLOVE, Lemon Sandstorm Mar 2022 Active Iran 16 2 Targeted State-Sponsored"
summary/2024/threat actor list from cs.csv,"{""row"": 144}",UNC757,"PARISITE, UNC757, Fox Kitten, Yellow Dev 15, COBALT FOXGLOVE, Lemon Sandstorm Mar 2022 Active Iran 16 2 Targeted State-Sponsored"
summary/2025/Cybersecurity Threats 2024 Annual Report_QAX.pdf,"{""page"": 72}",Fox Kitten,Jasmin 勒索软件 [165] 植入勒索软件 CVE-2024-1853 Zemana AntiLogger Qilin 勒索组织 [120] 恶意软件 Killer Ultra 使用 BYOVD 技 术借助该漏洞禁用 EDR CVE-2024-37085 VMware ESXi Black Basta 勒索软件 [124]、 BlackByte 勒索组织 [133] 等 提升权限 CVE-2024-3400 PanOS 防火墙 Fox Kitten 组织 [134] 获取目标网络初始访问权限 CVE-2024-21887 Pulse Secure/Ivanti VPN Fox Kitten 组织 [134] 获取目标网络初始访问权限 CVE-2024-24919 Check Point 安全网关 Fox Kitten 组织 [134] 获取目标网络初始访问权限 二、攻击手法 如果目标网络存在未及时修补漏洞的软件产品，很可能会被攻击者利用。在今年的勒索攻击活动中，多 个漏洞被攻击者
summary/2025/Cybersecurity Threats 2024 Annual Report_QAX.pdf,"{""page"": 72}",Fox Kitten,0] 恶意软件 Killer Ultra 使用 BYOVD 技 术借助该漏洞禁用 EDR CVE-2024-37085 VMware ESXi Black Basta 勒索软件 [124]、 BlackByte 勒索组织 [133] 等 提升权限 CVE-2024-3400 PanOS 防火墙 Fox Kitten 组织 [134] 获取目标网络初始访问权限 CVE-2024-21887 Pulse Secure/Ivanti VPN Fox Kitten 组织 [134] 获取目标网络初始访问权限 CVE-2024-24919 Check Point 安全网关 Fox Kitten 组织 [134] 获取目标网络初始访问权限 二、攻击手法 如果目标网络存在未及时修补漏洞的软件产品，很可能会被攻击者利用。在今年的勒索攻击活动中，多 个漏洞被攻击者用于进入目标网络、植入恶意软件和提升权限等目的，其中不少是已披露的漏洞，而非 0day 漏洞。 勒索攻击的攻击过程总体上可以分为三个阶段：（1）
summary/2025/Cybersecurity Threats 2024 Annual Report_QAX.pdf,"{""page"": 72}",Fox Kitten,e ESXi Black Basta 勒索软件 [124]、 BlackByte 勒索组织 [133] 等 提升权限 CVE-2024-3400 PanOS 防火墙 Fox Kitten 组织 [134] 获取目标网络初始访问权限 CVE-2024-21887 Pulse Secure/Ivanti VPN Fox Kitten 组织 [134] 获取目标网络初始访问权限 CVE-2024-24919 Check Point 安全网关 Fox Kitten 组织 [134] 获取目标网络初始访问权限 二、攻击手法 如果目标网络存在未及时修补漏洞的软件产品，很可能会被攻击者利用。在今年的勒索攻击活动中，多 个漏洞被攻击者用于进入目标网络、植入恶意软件和提升权限等目的，其中不少是已披露的漏洞，而非 0day 漏洞。 勒索攻击的攻击过程总体上可以分为三个阶段：（1）初始入侵，进入目标网络，并创建立足点；（2） 实施网络侦察和凭证收集，并进行权限提升和横向移动，在此过程中还伴随着建立持久化和禁用
summary/2025/Cybersecurity Threats 2024 Annual Report_QAX.pdf,"{""page"": 75}",Fox Kitten,织出现，其中包括 Head Mare 和 Twelve 等 攻击团伙 [136、143] ，这些团伙针对受害者组织部署 LockBit 3.0 和 Babuk 勒索软件，Twelve 团伙还会运 行数据擦除器恶意软件销毁加密数据，防止数据被恢复，表明攻击者希望对受害组织造成最大伤害。 部分勒索攻击事件还出现 APT 组织的身影。一起 Play 勒索软件攻击事件的受害组织曾被东亚地区的 Andariel 组织入侵 [14] 。中东地区的 Fox Kitten 在针对美国等国的攻击活动中向多个勒索组织提供目标 网络的访问权限，并同这些勒索组织合作制定勒索受害者的方法策略 [134] 。 从初始入侵到部署勒索软件的整个攻击流程不一定由单个团伙实施，勒索软件部署者可以借助其他团伙 攻击时所获取的访问权限进入网络。UNC4393 团伙通过与投递 QAKBOT、DARKGATE、SILENTNIGHT 等木马后门恶意软件的多个团伙合作， 获得对勒索目标的初始访问， 然后部署 Black Basta
summary/2025/Dragos-2025-OT-Cybersecurity-Report-A-Year-in-Review.pdf,"{""page"": 5}",PARISITE,"024. 39% of the advisories that Dragos analyzed could cause both a loss of view and loss of control, down from 53 percent in the previous year. Dragos tracks 23 THREAT GROUPS, 9 of which were active in 2024. KAMACITE PARISITE GRAPHITE BAUXITE ELECTRUMVOLTZITEMAGNALLIUM CHERNOVITEWASSONITE New in 2024 ICS Cyber Kill Chain Stage 2 Capability Key Ransomware Findings ↑ 87% 60% 69% Ransomware attacks against industrial organizations increased 8"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 19}",PAY2KEY,"as historical, suspected ties to the persona “nanash” that posted an advertisement in mid-2020 on a cybercrime forum claiming to have access to various networks, as well as hack-and-leak operations associated with the PAY2KEY ransomware and corresponding persona that targeted Israeli firms."
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 19}",UNC757,"ve intent, some actors working on behalf of the Iranian government may also be seeking ways to monetize stolen data for personal gain, and Iran’s declining economic climate may serve as an impetus for this activity. UNC757 In August 2024, the U.S. Federal Bureau of Investigation (FBI), Cybersecurity and Infrastructure Security Agency (CISA), and Department of Defense Cyber Crime Center (DC3) released a joint advisory indicating that a g"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 19}",UNC757,"of Investigation (FBI), Cybersecurity and Infrastructure Security Agency (CISA), and Department of Defense Cyber Crime Center (DC3) released a joint advisory indicating that a group of Iran-based cyber actors known as UNC757 collaborated with ransomware affiliates including NoEscape, Ransom- house, and ALPHV to gain network access to organizations across various sectors and then help the affiliates deploy ransomware for a percentage of the"
summary/2025/cybercrime-multifaceted-national-security-threat.pdf,"{""page"": 19}",UNC757,"ted that the group stole data from targeted networks likely in support of the Iranian government, and their operations were likely not sanctioned by the Government of Iran. GTIG is unable to independently corroborate UNC757’s reported collaboration with ransomware affiliates. However, the group has historical, suspected ties to the persona “nanash” that posted an advertisement in mid-2020 on a cybercrime forum claiming to have access to"
